"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes__AgesAllowed","attributes__AcceptsInsurance","attributes","attributes__Alcohol","attributes__Ambience","attributes__BYOB","attributes__BYOBCorkage","attributes__BestNights","attributes__BikeParking","attributes__BusinessAcceptsBitcoin","attributes__BusinessAcceptsCreditCards","attributes__BusinessParking","attributes__ByAppointmentOnly","attributes__Caters","attributes__CoatCheck","attributes__Corkage","attributes__DogsAllowed","attributes__DriveThru","attributes__GoodForDancing","attributes__GoodForKids","attributes__HairSpecializesIn","attributes__GoodForMeal","attributes__HappyHour","attributes__HasTV","attributes__Music","attributes__NoiseLevel","attributes__Open24Hours","attributes__OutdoorSeating","attributes__RestaurantsAttire","attributes__RestaurantsCounterService","attributes__RestaurantsDelivery","attributes__RestaurantsGoodForGroups","attributes__RestaurantsPriceRange2","attributes__RestaurantsReservations","attributes__RestaurantsTableService","attributes__RestaurantsTakeOut","attributes__Smoking","attributes__WheelchairAccessible","attributes__WiFi","categories","hours","hours__Monday","hours__Tuesday","hours__Wednesday","hours__Thursday","hours__Friday","hours__Saturday","hours__Sunday"
"G0B4WeOehT6wGk1JvvPDHA","Les Délices du Punjab","LaSalle","1661 Avenue Dollard","Lasalle","QC","H8N 1T7","45.428589","-73.629951","4.5","21","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","False","","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","","False","","quiet","","False","casual","","False","True","1","False","True","True","","","no","Restaurants, Indian","null","","","","","","",""
"9JCCYWBL3EAK5qb2bjWzAA","Sunset Grill","","13255 Hwy 27","Nobleton","ON","L0G 1N0","43.9079343","-79.6526462","4.0","3","1","","","","","","","","","False","","","","","False","","","","","","False","","","","False","","very_loud","","False","","","False","False","","False","","","","","no","Diners, Food, Canadian (New), Restaurants, Sandwiches, Breakfast & Brunch, Bagels","","7:0-15:30","7:0-15:30","7:0-15:30","7:0-15:30","7:0-15:30","7:0-15:30","7:0-15:30"
"KL0ja1DYvaP5AzgnYuADlA","MAS Screenprinting","","4643 W Laurel Ln","Glendale","AZ","85304","33.5934206","-112.1594993","5.0","3","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Screen Printing/T-Shirt Printing, Screen Printing, Professional Services, Local Services, Printing Services","","8:0-18:0","8:0-18:0","8:0-18:0","8:0-18:0","8:0-17:0","",""
"rRc6aK4n2oSXLQniRCT4uw","Christopher's Fine Jewelry Design","","124 N Neil St","Champaign","IL","61820","40.1172406","-88.2432661","4.0","8","1","","","","","","","","","True","","True","{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}","False","","","","","","","","","","","","","","","","","","","","3","","","","","True","","Jewelry, Local Services, Appraisal Services, Jewelry Repair, Shopping","","","11:0-18:0","11:0-20:0","11:0-18:0","11:0-18:0","10:0-17:30",""
"RBPH_gLo38UkWT9MZRu1aQ","The Inkwell Tattoo Company","","1941 Mentor Ave","Painesville","OH","44077","41.6906985","-81.2860738","4.0","4","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","False","","","","","","","","","","","","","","","","","","","","2","","","","","True","","Beauty & Spas, Tattoo","","12:30-21:0","12:30-21:0","12:30-21:0","12:30-21:0","12:30-21:0","12:30-21:0","11:0-18:0"
"P-9hu1K0p1Zs5immScVM4w","Gerry's Shoe Repair","Downtown Core","700 University Ave","Toronto","ON","M7A","43.6590858","-79.3914771","3.0","7","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Local Services, Shoe Repair","null","","","","","","",""
"q_DLqCqkOtbOi4Ck1nQjkA","One Stop Nutrition","","8707 S Priest Dr, Ste 107","Tempe","AZ","85284","33.3356181","-111.9625386","3.0","15","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","False","","","","","","","","","","","","","","","","","","","1","","","True","","","no","Specialty Food, Food, Health Markets, Shopping, Juice Bars & Smoothies, Vitamins & Supplements","","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-20:0","8:0-19:0","8:0-18:0"
"1AU59e4NcMJm7piOCKv94w","Tempe Family Dentistry","","2161 E Warner Rd","Tempe","AZ","85284","33.3343595807","-111.894466648","5.0","42","1","","True","","","","","","","","","True","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","General Dentistry, Cosmetic Dentists, Health & Medical, Dentists, Periodontists","","7:0-17:0","7:0-15:0","7:0-17:0","7:0-13:0","7:0-13:0","",""
"CUtu_Y0_kXeAajLBBJUbPQ","Lick's Homeburgers & Ice Cream","Scarborough","43 Milner Avenue","Scarborough","ON","M1S 3P6","43.7838953","-79.2530966","2.0","4","0","","","","","","","","","","","","","","","","","","","","True","","","","","","","","","casual","","False","","","","False","True","","True","","Food, Burgers, Ice Cream & Frozen Yogurt, Restaurants","null","","","","","","",""
"5N3rFkUeWQnOT5d8LqE7UQ","Port of Subs","","1435 E Warner Rd, Ste B102","Gilbert","AZ","85296","33.3344295","-111.759219","3.5","31","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","","","False","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}","","False","","average","","True","casual","","False","True","1","False","False","True","","True","no","Sandwiches, Restaurants, Delis","","9:0-20:0","9:0-20:0","9:0-20:0","9:0-20:0","9:0-20:0","10:0-20:0","11:0-19:30"
"th925nxccD-YDAItCM6roQ","Social Dance Spot","Corso Italia","1209 Saint Clair Avenue W","Toronto","ON","M6E 1B5","43.6775355","-79.4445408","4.5","4","1","allages","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","","","","","","","","","","","","","","","","","","","","False","","","","","1","","","","","","","Dance Clubs, Active Life, Dance Studios, Nightlife, Fitness & Instruction","null","","","","","","",""
"ha_mea2KXpVgHwxD0RDLGQ","JC's Steakhouse","","25 E Ray Rd","Gilbert","AZ","85296","33.3207276951","-111.789314188","3.5","191","1","","","","full_bar","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","False","","False","","False","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}","True","True","{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}","average","","True","casual","","False","True","2","True","True","True","outdoor","True","no","Nightlife, Bars, Restaurants, Event Planning & Services, Venues & Event Spaces, Steakhouses, Seafood","","","15:0-22:0","15:0-22:0","15:0-22:0","15:0-23:0","15:0-23:0","15:0-20:0"
"jRTJqrO4Ouu5L6mtABdNRg","Complete Care Medicine","","1489 S Higley Rd","Gilbert","AZ","85296","33.3234958","-111.7205233","3.0","59","1","","True","","","","","","","","","True","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Pediatricians, Doctors, Health & Medical, Family Practice","","7:30-17:30","7:30-17:30","7:30-17:30","7:30-17:30","7:30-17:30","",""
"QLPNWiqIbu64sIkd5cI-cQ","RollHouse Mentor","","7300 Palisades Pkwy","Mentor","OH","44060","41.660586","-81.3810121","4.0","11","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","True","","","","","","","","","","","","","","","","","","True","","Bowling, Active Life","","12:0-0:0","12:0-0:0","12:0-0:0","12:0-0:0","12:0-2:0","12:0-2:0","12:0-23:0"
"0P9PCKJBC3TY9Ifcw4Y7Mw","Winking Lizard","","9570 Mentor Ave","Mentor","OH","44060","41.6816013","-81.296011","2.5","42","1","","","","full_bar","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","{'monday': True, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","False","","","","False","True","","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","True","True","{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}","loud","","True","casual","","False","True","2","False","True","True","","","free","Nightlife, Food, Beer, Wine & Spirits, American (Traditional), Bars, Restaurants","","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-2:0","11:0-2:0","12:0-23:0"
"n-htQX5fDg1VNiTKTJsu_w","Subway","Scarborough","19 Glendinning Avenue","Scarborough","ON","M1W 3E2","43.811483","-79.333261","4.0","4","0","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","True","","","","False","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","False","","average","","False","casual","","False","True","1","False","False","True","","","no","Restaurants, Sandwiches, Fast Food","null","","","","","","",""
"gVRg4Fmp_M-p-FCrOLTUrA","Lisa Roberts, MD, FACOG","Spring Valley","9120 W Post Rd, Ste 200","Las Vegas","NV","89148","36.0744873","-115.291269","2.5","12","1","","True","","","","","","","","","True","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Obstetricians & Gynecologists, Health & Medical, Doctors","","13:0-16:0","13:0-16:0","13:0-16:0","13:0-16:0","13:0-16:0","",""
"opDtZ8AMJ86FFFEnt4lMgA","Dollar Tree","Spring Valley","6575 S Fort Apache Rd","Las Vegas","NV","89148","36.06698978","-115.298858285","3.0","18","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","","","","","","1","","","","","","","Shopping, Discount Store","","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-20:0"
"L6EdNm17ESarVfGWefyN9A","Vintage Vegas","Downtown","1411 S Main St","Las Vegas","NV","89104","36.1542955","-115.1537409","3.0","5","0","","","","","","","","","","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","","","","","","","False","","","","","","","","","","","","","2","","","","","","","Antiques, Art Galleries, Shopping, Arts & Entertainment","","10:0-19:0","10:0-19:0","10:0-19:0","10:0-19:0","10:0-19:0","10:0-19:0","10:0-19:0"
"_wg9FYGBJfRIp_Ueyna7Cw","DQ Grill & Chill Restaurant","","1701 49 Street NW","Calgary","AB","T3B 1B9","51.0746309","-114.1670721","3.0","3","1","","","","none","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","False","","quiet","","True","casual","","False","True","2","False","","True","","","","Food, Fast Food, Ice Cream & Frozen Yogurt, Restaurants","","9:30-22:0","9:30-22:0","9:30-22:0","9:30-22:0","9:30-22:0","9:30-22:0","10:0-22:0"
"MuvmhyNF7BS5ML2JP3EzHg","On Call Cash","Southeast","467 E Silverado Ranch Blvd, Ste 10","Las Vegas","NV","89183","36.0121484","-115.15323","4.0","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Financial Services, Auto Loan Providers, Check Cashing/Pay-day Loans, Automotive","","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"s1GFFQbvbuJahhE785TPkw","Mark Edington, DDS - Modern Dental Care","Southeast","9895 S Maryland Pkwy, Ste A","Las Vegas","NV","89183","36.0352186901","-115.123672485","4.0","9","1","","True","","","","","","","","","True","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","General Dentistry, Health & Medical, Dentists, Pediatric Dentists, Cosmetic Dentists","","8:0-18:0","8:0-18:0","8:0-18:0","8:0-18:0","8:0-18:0","",""
"QqnOFWqRtIy3L8OS82a17A","Global Movers","","","Las Vegas","NV","89138","36.1710616","-115.3667218","4.5","20","1","","","","","","","","","","False","True","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","Movers, Handyman, Home Services","","6:0-20:0","6:0-20:0","6:0-20:0","6:0-20:0","6:0-20:0","6:0-20:0","6:0-20:0"
"Lm6mGAdJXGoVDylx3dXA_w","Ewha Korean BBQ","","10040 N 43rd Ave, Ste 1-K","Glendale","AZ","85302","33.578533","-112.152357","3.0","8","0","","","","full_bar","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","True","","","","False","casual","","False","True","2","","True","True","","True","","Korean, Restaurants","null","","","","","","",""
"rHKC8TjQP_u6k3uwEkdCsQ","Forrest & Forrest Family Dentistry","","14798 Lawyers Rd","Matthews","NC","28104","35.1397577","-80.6198581","4.5","6","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dentists, Cosmetic Dentists, General Dentistry, Endodontists, Health & Medical","","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","","",""
"XWGVwTS2vQTc_JFv52ZbhQ","Fancy Nails","Scarborough","2891 Lawrence Avenue East","Scarborough","ON","M1P 2S8","43.7535967","-79.2529672","3.0","10","1","","","","","","","","","False","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","False","","","","","","","","","","","","","","","","","","","","2","","","","","","","Beauty & Spas, Nail Salons","null","","","","","","",""
"WL5n6c5FZWTdsLCE2GoGoQ","Pizzarita","","580 Burchfield Rd","Allison Park","PA","15101","40.5445287","-79.9628682","3.0","10","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","","","False","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","","True","","average","","True","casual","","True","True","1","False","False","True","","True","free","Restaurants, Pizza","null","","","","","","",""
"xZkEavhjO4r-6D1QS9aAgg","Gadabout","Leslieville","1300 Queen Street E","Toronto","ON","M4L 1C4","43.6638137","-79.3282785","4.0","8","1","","","","","","","","","False","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","","","","","","","","","","","","","","","","","","","","2","","","","","","","Used, Vintage & Consignment, Antiques, Shopping, Fashion","","11:30-18:30","11:30-18:30","11:30-18:30","11:30-18:30","11:30-18:30","10:0-18:30","10:0-17:0"
"F6PHpSasivUDDdiDmKbyBw","Concession Mazda Laval","Laval","2385 Boulevard Chomedey","Laval","QC","H7T 2W5","45.5437499","-73.7378374","2.0","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Automotive, Auto Repair, Car Dealers, Used Car Dealers","","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","",""
"Mpnh7Hut-zO3U-kHy2LfRg","San Francisco Place","","130 Queen Street E","Brampton","ON","L6V 1B1","43.690655","-79.755163","3.0","9","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","True","","quiet","","False","casual","","True","False","1","False","False","True","","","no","Pizza, Sandwiches, Restaurants, Italian","","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0",""
"ERrr-KrEmIdGGR7RmyZ7MQ","Shaw Communications","","2400 32 Avenue NE","Calgary","AB","T2E 9A7","51.0841357","-114.0034331","2.5","6","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Internet Service Providers, Professional Services, Home Services","null","","","","","","",""
"wL5yGvlL1zXZ4EPJ8d0hIA","Rolltation","Yonge and Eglinton","2291 Yonge Street","Toronto","ON","M4P 2C6","43.7075497","-79.398122","4.0","73","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","True","","","","False","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","","False","","average","","False","casual","","True","True","2","False","False","True","","True","free","Sushi Bars, Food, Poke, Restaurants, Asian Fusion, Fast Food","","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"t7zt6AgybRzdPtj7fh_aJg","Smoq Pitt","Brookline","600 Brookline Blvd","Pittsburgh","PA","15226","40.3951787","-80.0225039","3.5","85","0","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","","True","","average","","False","casual","","True","True","2","False","False","True","","True","free","Barbeque, Restaurants","","","11:0-20:0","11:0-20:0","11:0-20:0","12:0-21:0","12:0-21:0","12:0-19:0"
"cKRGB46UJp3z3TgVlzk4tw","Sirena Taco Joint & Bar","","3909 Washington Rd, Ste 201","McMurray","PA","15317","40.27116","-80.125909","3.0","65","0","","","","full_bar","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}","","","{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","False","False","","False","","False","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}","True","True","{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}","average","","True","casual","","False","True","2","False","True","True","no","True","free","Mexican, Latin American, Spanish, Restaurants, Nightlife, Bars","","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0",""
"JyfQS_OoeNGBSKRUDIALvQ","Mr Tire Auto Service Centers","","6575 Ridge Rd","Cleveland","OH","44129","41.3852471539","-81.7340621352","4.0","5","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Auto Repair, Oil Change Stations, Tires, Automotive","","7:30-19:0","7:30-19:0","7:30-19:0","7:30-19:0","7:30-19:0","7:30-19:0","9:0-17:0"
"zqRmOmO38SLmv3fmeoK3hA","Amnesia Bar & Grill","The Annex","526 Bloor Street W","Toronto","ON","M5S 1Y3","43.6653031","-79.4104383","3.0","11","1","","","","full_bar","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","","","","False","","","","False","True","{'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}","loud","","False","","","","False","2","","","","no","","","Bars, Nightlife, Dive Bars","null","","","","","","",""
"cGt96K-BZJ1s7CXO7RuyiA","Red, Wine & Brew - Chesterland","","8099 Mayfield Rd","Chesterland","OH","44026","41.5223004","-81.3522926","5.0","15","1","","","","","","","","","False","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","False","","","","","","","","","","","","","","","","","","","2","","","False","","","","Beer, Wine & Spirits, Breweries, Food","","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","7:0-23:0","8:0-21:0"
"wQLG7dbGhYSXZRBDT9kvcA","Poremski Stephen R Plumbing","","3480 Myrna Dr","Pittsburgh","PA","15241","40.316787","-80.0694916","4.5","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Home Services, Plumbing","null","","","","","","",""
"v2a8hI1Tsi1SgFKFWD39qQ","Wasabi Restaurant","Fairfax","2123 E79th St","Cleveland","OH","44103","41.5006633","-81.6332655","5.0","12","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","False","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","False","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","False","","quiet","","False","casual","","False","True","2","False","False","True","","False","no","Sushi Bars, Chinese, Japanese, Restaurants","","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","10:0-22:0","10:0-22:0",""
"ivDDesNbMt9VM5qFHflF6w","Mina's Vietnamese Noodle Soup","","12100 MacLeod Trail SE","Calgary","AB","T2J 7G9","50.9447409","-114.0693342","4.0","12","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","","","","","","1","","","True","","True","","Food, Specialty Food","null","","","","","","",""
"MvqHgIUu9en8pe0YM0vRmw","Câlins et popotin","Rosemont-La Petite-Patrie","2160A, rue Beaubien Est","Montréal","QC","H2G 2M8","45.5461239","-73.5940043","4.0","4","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Shopping, Baby Gear & Furniture","null","","","","","","",""
"yEOu75XjwczngvWWlr0M_A","Binh Beauty Salon","Plaza Midwood","1615 Arnold Dr","Charlotte","NC","28205","35.218525","-80.79437","4.5","32","1","","","","","","","","","True","","False","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","False","","","","","","","True","","","","","","","","","","","","","1","","","","","","","Beauty & Spas, Hair Salons","null","","","","","","",""
"Me_pYtoAeA2IkO8jOBi4HA","Wingstop","","1515 N 7th Ave, Ste 152","Phoenix","AZ","85007","33.4654804","-112.0822062","3.5","15","1","","","","beer_and_wine","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","True","","average","","True","casual","","False","True","2","False","True","True","","","free","Restaurants, Chicken Wings","","10:30-0:0","10:30-0:0","10:30-0:0","10:30-0:0","10:30-0:0","10:30-0:0","10:30-0:0"
"o90H4ryS1MmRaXKtExgP1w","Five Drive-In Theatre","","2332 Ninth Line","Oakville","ON","L6H 7G9","43.5042914116","-79.689386174","3.5","43","1","","","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","Drive-In Theater, Cinema, Arts & Entertainment","null","","","","","","",""
"vL17CsjB1PsGgo3F-kppkw","Pizza Break","Pine Grove","3560 Rutherford Rd, Unit 63","Vaughan","ON","L4L 1A6","43.8269783","-79.5514954","4.5","43","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","False","","average","","True","casual","","True","False","1","True","False","True","","","free","Restaurants, Italian, Pizza, Food","","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:30","10:0-23:0","10:0-23:0","11:30-21:30"
"0pGyICoQns66enEWTaVRfg","The Marvel Factory LLC","","1102 W McDowell Rd, Ste C","Phoenix","AZ","85007","33.4661182","-112.0873242","5.0","4","1","","","","","","","","","","False","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Graphic Design, Professional Services, Web Design, Local Services, Printing Services","","10:0-18:0","10:0-18:0","10:0-18:0","10:0-18:0","10:0-18:0","",""
"SqunhAeScJCIVBP4Py5BfA","Homelife Warranty Protection","","","Gilbert","AZ","85234","33.3650631","-111.7495419","2.0","35","1","","","","","","","","","","False","True","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","Local Services, Heating & Air Conditioning/HVAC, Plumbing, Insurance, Home Services, Handyman, Home & Rental Insurance, Financial Services, Appliances & Repair","","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"eoJ0t87IU2aoiUF0WFm2gw","La Clinique de Santé Animale","Notre-Dame-de-Grâce","5601 Rue Sherbrooke O","Montreal","QC","H4A 1W4","45.471625","-73.614214","4.5","12","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pets, Veterinarians","","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-21:0","9:0-17:0","9:0-17:0"
"XxsSVcChZnEOaaiHe0yLHA","Larchmere Oriental Rugs","","12812 Larchmere Blvd","Cleveland","OH","44120","41.487372","-81.592588","2.0","8","1","","","","","","","","","True","","True","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","Local Services, Shopping, Home & Garden, Rugs, Carpet Cleaning, Home Decor","","","11:0-18:0","11:0-18:0","11:0-18:0","11:0-18:0","11:0-18:0","12:0-17:0"
"heyp5SLBTclXXlcvmDmXuA","Midas","","6856 West Indian School","Phoenix","AZ","85033","33.4951242","-112.2060344","3.5","21","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Automotive, Oil Change Stations, Tires, Auto Repair","","7:30-18:0","7:30-18:0","7:30-18:0","7:30-18:0","7:30-18:0","7:30-17:0",""
"uur3sKT26gE5JFfQ0ke8jw","RedBloom Salon","","8561 8A Avenue SW, Suite 2106","Calgary","AB","T3H 0V5","51.0612968242","-114.209350202","4.0","15","1","","","","","","","","","True","","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","False","","","","","","","True","{'perms': True, 'coloring': True, 'extensions': False, 'curly': True, 'kids': False}","","","","","","","","","","","","2","","","","","True","","Hair Salons, Beauty & Spas","","","10:0-20:0","10:0-20:0","10:0-20:0","10:0-20:0","9:0-17:0","10:0-17:0"
