"","user_id","name","review_count","useful","funny","cool","fans","average_stars"
"9175","RtF7hG-zaZw1ASEyWDQpmw","Michael",11,11,0,0,0,4.91
"9176","C-NsIRl4s7vlTwJgFL32NQ","Tiana",65,4,3,4,12,3.7
"9177","wlLjTKFAkwYNuGd8b7Rwbw","Simon",468,578,203,372,26,3.3
"9178","BOZ8bNCGu8L1MqHJf-rOyw","Rob",433,335,185,267,35,3.59
"9179","I9EdQOwXELqSqEChDRcLHA","Dan",5,0,0,0,0,3.6
"9180","yk033lQ1EQA0M27jZfxjgQ","Stephen",37,18,13,2,2,3.42
"9181","F7AE7nUR86UvVJf6yoFIDQ","Cassandra",9,0,0,0,0,3
"9182","3xhIAIzNPhFAp24U3oCB1Q","Louise",257,37,19,18,9,3.66
"9183","FzojxZ0mmCuiJs4fecpimQ","Robin",49,1,0,0,0,3.08
"9184","gK31K6M2dhtP9h1AXTzvbg","Noor",11,6,3,3,0,4.33
"9185","Drou40VgmHFYNUQmJdc_Qg","Dale",13,18,5,2,1,3.93
"9186","5cI0ayj4VWMoD-YEPqUNUA","Whoa",10,0,0,0,0,2.6
"9187","aAARZ8x14HbZ_t44SDvBbg","Erica",46,21,1,0,0,3.48
"9188","VEgMc0Jat_HMTrnQ3ZWnEw","Amy",388,114,21,42,13,3.4
"9189","L7oZZQ5mk3O4Py2dPpqJzg","Fady",10,11,4,5,0,4.7
"9190","-s_3V_7IrkVBcsi-gWxKog","Keely",95,4,0,1,2,4.1
"9191","sya4uhCAC9cCakEUjyEfKw","Sue",87,181,9,13,3,3.93
"9192","V0pP_PQnWdtyKpF-pifiaw","Elisabeth",63,4,1,0,3,3.75
"9193","-bVBEMnMaQewGCD8N9REAQ","Lexi",11,0,0,0,0,4.55
"9194","5p2y6TliTXy1e5_QAAUI0Q","Anna",1,0,0,0,0,1
"9195","LPxx7_13EO7O_ZvLqEds0Q","Thomas",51,0,0,0,2,4.19
"9196","TWT_xYR1EVvzlnsTHYRI8g","Nasser",289,57,7,4,14,3.38
"9197","r_dKh4X6WQZDvvcXOy2Yiw","Rachael",54,7,0,1,1,3.84
"9198","I5vlQkiSY_FhnlbEbW4Ppg","Bruce",301,681,583,587,68,3.67
"9199","2jl3mTqpEd-47FB9_NygGw","Mara",55,5,1,1,3,3.73
"9200","DpAyG5XK7GgVrP7GvByPUA","Elisabeth",16,5,2,0,1,4.22
"9201","6moCSrm_jzmK9kfk6BCGNw","Corbin",11,0,0,0,1,3.92
"9202","6A-XFw8h19n6c8uszGLhCA","Ben",258,4,2,2,6,3.61
"9203","PaUcJDgJX3pEbCIFX0R5fw","Ahriza",91,18,5,16,11,3.92
"9204","eMjLRFWRTAPu_e66DpKalg","Andrea",3,0,0,0,0,5
"9205","ewFpj8MKL6NRp_Ow6d5nrA","Francisca",412,576,71,532,33,3.3
"9206","hlZh1SPtQVDj34aAW8aqeg","Kobe",147,118,99,27,3,3.7
"9207","Kknb0J76rx-iydOx5fYIag","A",63,7,0,0,1,2.68
"9208","7Ri5xkuj6rMvD8F2zjWFow","James",192,54,27,5,11,2.88
"9209","RPgHIlmwH0F-mlg6Ny42og","Charlene",146,62,72,115,16,3.7
"9210","YEazfFhRLtegguH1X8t8iA","Seabrook",214,552,526,516,21,3.41
"9211","UmFp8s3gxsqOVyMcbTho2A","Ash",270,23,18,9,8,3.99
"9212","Ctrp5IoEKHkixDSIyYHDpw","Nick",1548,21,19,2,29,4.06
"9213","4SQm3zOKmIOYBPHJyz_yBQ","Mike",6,0,0,2,1,4.17
"9214","nIR4bCydnpiipHM1hD3U9Q","Sarah",120,68,15,6,4,3.93
"9215","HU925Rnp-_s_LZ9WKTvTcg","Robert",1,0,0,0,0,5
"9216","dq27itUgsOV9ObbtpBRezQ","Georgia",18,0,0,0,1,4.67
"9217","qlcyM3BxqbGSRrB5j4DS-g","Keith",134,1261,518,976,5,3.52
"9218","W7sIsJH3LJSMePh-8dP-0w","Jonathan",5,1,0,1,1,2
"9219","Oms9e9QBSQlcyOAY-TekIg","Evelyn",82,6,5,5,4,4.18
"9220","u3n_ZDuaJHoA0wwHTJnFZw","Kristen",64,2,0,0,2,3.74
"9221","_FFmRyEHanLOvOVeF46Tcw","Angie",2,2,0,0,0,2.5
"9222","T4J7a5GhCcFV4E2LTyHpqA","Keith",40,2,0,0,0,3.28
"9223","rBg-mlKjBQ1X02TiHbtFtw","Eva",272,791,391,253,17,3.9
"9224","VDFXrJXhrNRBVUH68-yW4A","Kristen",38,3,0,0,1,4.13
"9225","Z8yUAzknUBYwuApOzpy5Lg","Bianca",1,0,0,0,0,5
"9226","rq9IHT9f9vUM5vFs1hlkVw","Ms S",56,94,11,4,1,2.92
"9227","ZJGIuKgian8XE4g2ZFDL-Q","David",4,0,0,0,0,4.8
"9228","v_-LBzUa0ldTJtBwooIRbg","Adam",226,18,2,2,5,3.3
"9229","HXv7eS-jw4fTVC42HSl0Qw","Robert",102,4,1,1,1,3.9
"9230","l_1A049iX7ZVgAA2KKABMg","Cindy",1,0,0,0,0,5
"9231","vX_W0_p2meiLbVUk7d4hFQ","Brian",73,9,0,2,0,2.99
"9232","HbRhN9d1uvAqMoqdzBH0Ow","Patrick",17,1,0,1,0,4.11
"9233","qKW6hr5IBFu2YsTCSDnn7Q","Allister",2,1,0,1,0,5
"9234","nuGW-im2P9y2qN0osOiGjw","Dan",2,3,1,2,1,3.5
"9235","_KJZIAMLIa6tpX7D2MCy7A","Nick",7,8,0,3,1,4.43
"9236","Wu0yySWcHQ5tZ_59HNiamg","WaYnE",1069,2409,4894,2602,80,3.19
"9237","S5MkCbNmxQ965puDKgr78w","Maximilian",4,0,0,0,0,3.75
"9238","CPT9uImfhxGPiPEwvysudg","Sara",84,3,0,0,3,3.99
"9239","DRDjrfODfL0a1E_NB6YKAw","Emi",268,28,0,4,5,3.84
"9240","VHzJ_vOA-IOVX_4CoL7SLg","Catherine",80,79,21,23,6,3.71
"9241","YDPEWFH7ejyP3VjWSRs2iQ","Jim",6,1,1,0,0,3.83
"9242","75QvWY8zFNGZ8q0E_dBGRw","Kelly",4,0,0,0,0,5
"9243","vVAghfvDTBJawjNO43gThw","Easy",44,21,5,2,0,3.98
"9244","M-1BcOJGX9vsbGnhDGFPow","Marina",6,1,0,0,0,3.67
"9245","OMjqheLCafymV1f19n427g","Rachel Sang-hee",29,1,0,0,0,3.81
"9246","SUMGKjiTdVEy4HpCw-9uwQ","David",26,1,1,0,2,3.37
"9247","URb0hVQv5jMuktO9odV83A","Donia",2,0,0,0,0,2.5
"9248","fqJmWGfJy19cEynxRSGo4Q","Eoz",32,19,1,7,4,3.53
"9249","3x-kbXQUhrsWOcp8mUimbw","Jenn",233,209,52,73,16,4.11
"9250","SJ2Vwjnn772f0bBJrLtTJA","Jak",116,57,27,19,3,3.61
"9251","sIhuRHf4xy2fJfvTdHUM1w","Veronique",17,13,0,0,0,3.83
"9252","YWdcPeFCVyg9lviYayA9_g","Robert",6,24,1,20,2,4.17
"9253","pE58LVtmCvJYq_a0MCFENw","Amber",15,3,1,0,0,3.67
"9254","Z0l6tdIoLZ4K2ixbYGmNdQ","Jessica",24,1,1,2,1,3.96
"9255","cFY3yHfFqYip0QO7_U7dmg","Anne",114,3,1,0,2,3.69
"9256","SAeScmq3cxbikwnjyTqjxQ","Ricky Boby",6,1,0,0,0,2
"9257","Lo8PykA2Swg7HiQr57UxDA","Eric",16,4,2,1,0,3.5
"9258","wfHmSHYaDuB8IHeyjSCRiw","Mary Ellen",18,225,111,37,0,3.68
"9259","CyPQQ9wiO-0-jwPQjIq2yQ","Angela",33,5,11,0,1,2.62
"9260","Afo2N4GUlYsmYM9KcbW7IQ","Marc",374,65,18,20,20,3.84
"9261","lN400ckm9JAMqq5_nsmBEA","A",159,66,11,10,4,3.74
"9262","QqFNOb1u_7CogYnKpJcf3Q","Richard",16,11,2,1,0,3.5
"9263","iR-spkojU-4Et3rhk_nzjg","Wes",22,7,0,2,0,2.96
"9264","o_aQ9LqQM9dlrNDHWjep-A","Jen",168,9,2,1,12,4.05
"9265","MkieRUckOo9gLyX_ppujgw","Dakota",3,4,1,3,0,3.33
"9266","PzFuVjgboYqai1QN8lj4JQ","John",12,12,2,1,0,4.67
"9267","h0_8BlajnY99QlQxmmeJRw","Jillian",41,17,8,3,4,3.4
"9268","Y3DYe_sDvg1nxglrmO5BPw","Marshall",60,1,1,1,1,3.35
"9269","-GwqsPQ2WC-dNkjOyJ_FcA","Patrik",348,158,39,59,10,3.35
"9270","SsXBGGSFlNxOWqZFYNi_-A","The Master And Mozart",26,5,1,2,1,3.58
"9271","Eta0tfNygqtTomlAG-I3yA","Tarek",116,74,30,34,7,3.9
"9272","IIk6MT_j6AX2t-SbmI_n1Q","Shelly",8,0,0,0,0,3.63
"9273","rggRxlCTNFEIqDZJRxd79w","Katie",35,3,1,0,1,3.94
"9274","lqfCumXC24HofGKkgn1Uiw","Chris",311,39,30,21,16,3.31
"9275","wH-uEoSdYIc9UcvTqHnbFw","Ciara",59,41,21,42,11,3.64
"9276","YG-eYLLjy4hdblS2kzN74w","Kai",76,38,11,57,5,3.95
"9277","LrsX8ioOG6GEIHfsXI_9GA","Sarah",272,93,22,12,18,3.54
"9278","NVy7ipDHDJItQAUgvr4kFQ","Karen",27,4,1,0,1,4.14
"9279","-LNXnJpqDA6HxIewToFYWA","Sarah",53,24,2,12,4,4.45
"9280","mA0nfU7zRKX-eRdCHS-BoQ","Mike",20,1,0,1,0,4.2
"9281","8ua5A_uENZm-sCz9KrHijg","Neil",5,4,2,3,0,4.2
"9282","3xsmXxDysn5yqflq3AzWKQ","Tim",162,20,3,3,1,4.16
"9283","EfWR5TnmQtp9thKYZcR_QA","Lowbna",9,17,6,3,0,3.11
"9284","RglYx5_0TY2s1afV9S9Wgg","Julie",14,6,2,0,2,2.29
"9285","RqPrzsz92tMo_Bo8KwjZFQ","Nina",87,63,6,2,0,4.27
"9286","yvGttJQiYees8dDzfJ-3Xw","Jeff",26,12,0,0,0,3.5
"9287","ftUrNSpxUr8eWCyOlsZVgg","Amanda",202,46,2,46,6,3.82
"9288","Rp4Hnx_Quyo_3BU_PsULMg","Traci",13,13,0,1,0,3.29
"9289","laq7OjuNWg7OabuiXZDvUA","Mike",3,0,0,0,0,4.67
"9290","xvVF0x-8Q4RpUX1nUudyHQ","Sean",13,3,1,0,0,4.5
"9291","q8GT3j7qUsoZ-aiUwJ3Znw","Z",7,0,0,0,1,3.71
"9292","RBvR8MoGAoxeLlm_ajTYgg","Pablo",137,11,0,0,2,3.73
"9293","HtLCevwI6lb9Qp3BfAiVNQ","Susan",537,98,58,58,32,3.49
"9294","PyI6EqPoBcWzB3M_QkgP_A","Pachango",52,2,2,1,0,3.63
"9295","Sjhg0GkfPonubJnfJDt07A","Tyler",39,0,0,0,0,4.64
"9296","DBzVCu2k2z-l5nl0rbVqmg","George",17,29,1,5,1,3.59
"9297","EEHLxTpReQkpmkQX2U9I_A","Deedra",26,0,0,0,1,3.78
"9298","oIAeUmkMn0yXNqaKcMvarg","Elicia",28,7,2,1,0,3.62
"9299","zd1EpwQAHSW9hs-7TVN03A","Jenni",39,6,2,1,1,2.91
"9300","vvRU5Q-mN3DXsFAiNd_nkQ","Mike",28,10,2,2,2,4.3
"9301","lOZKlSyQa-jSv4HZ66okGg","Tom",106,31,11,15,3,3.71
"9302","b7rchNJEp6Gaw0bHR-4s4g","Rebecca",65,100,50,5,8,3.63
"9303","hu5_loV37o-t8ywLbqdZAQ","Thao",55,116,86,83,12,4.09
"9304","EAWNgyhvOVMt55KJIchIRw","Rekia",34,28,17,7,4,3.56
"9305","HN2RZr0gAHwHKiOMm9Y9xA","Kevin",4,0,0,0,1,5
"9306","IGMFSVrLeYVJpUNgsugRzQ","Scott",46,18,4,2,3,3.53
"9307","k3coNhQlMq2_Mvw6pSUahw","Brad",141,126,39,37,3,4.05
"9308","p3kWrbvuTVzpUBke9qEcSA","Emily",25,3,1,0,4,3.69
"9309","mUJLRmD71TfzvjH9Qi4Ryw","Laura",60,2,0,0,3,3.24
"9310","XrgcHURVAe_wys_jdweKLw","Victoria",130,35,13,18,5,4.16
"9311","FQ015Q3K-DjeTrQg9B1C7Q","Adrian",20,9,1,9,0,3.26
"9312","jusKVeP7EUHNkDV8ePyLuQ","Justin",46,38,3,2,1,3.48
"9313","HlnZ68E2_0z98Uhqfzc9Lw","Malik",4,1,0,0,0,3.5
"9314","MuqIEJvqWuWf7sCJbYL8jQ","Kimberlyn",15,3,1,1,1,4.53
"9315","ClssYl4w2eFxYIof8tahUQ","Kate",5,0,0,0,2,4.2
"9316","hhQUVO2AqBdSeQcPo19Bsw","Grace",142,46,17,30,20,4.06
"9317","stwmplf-HrcoPatLN7_jAA","Megan",18,6,2,0,0,3.81
"9318","0ZrfHMZ4EaXP9zR6AFd7CA","Aaron",63,119,50,84,6,3.83
"9319","w0X78W4qo73ISEODB0Rwdw","Snow",45,2,0,0,3,3.59
"9320","tsouVsPBTUSdzp5yrABk7Q","Saeed",1,2,1,2,0,1
"9321","3xo-BRB-EucEcipEbiZ5Cg","Soo",110,3,7,1,4,4.23
"9322","97NnlE2CtzfRl7A4-LOJ9g","Karen",24,62,20,7,3,4.32
"9323","4oSao9GTLxFTurp9NFpE4Q","Cathy",165,85,50,48,15,4
"9324","nNT4T9IfG2L9dQNiFcDZow","Ashley",45,22,20,2,1,3.74
"9325","_gMN92COAsfyx_9OEbTRhA","Britney",35,36,8,19,2,3.34
"9326","NNOLEPL8DidbqMCH3Qkecw","Ed",43,61,8,4,2,3.7
"9327","zrpNLMigFaGx8f7VQ1LxSw","Owen",15,0,0,0,0,4.63
"9328","Q1Yul34zE_6aCFsJY4eQug","Mandi",7,3,1,0,0,3.88
"9329","96NPbhfCSW8ufnPdbguAPA","melody",21,5,0,0,1,1.74
"9330","Dw_6_VCoF2D742n0trnsPw","Eva",19,3,0,1,1,3.76
"9331","yFeO-5FoFGpumGpr6cZtxw","Alex",8,1,0,1,1,3.75
"9332","clkXCHfnAiFsjwU5rnUuxg","Tylene",88,50,9,1,8,4.09
"9333","mtGmYZ-k2YIqrVh0ek6ecg","Joseph",121,3,0,0,3,3.93
"9334","1gK_2IpASFHX_FCeY2SpMQ","Christina",11,1,0,0,0,4.91
"9335","UGogbHgcF_amPg_rsFZNiA","Amy",5,1,0,0,0,4.4
"9336","LWieEbly5RFX5_50XkBajw","Ro",47,0,1,2,1,3.53
"9337","rhqWPKWIbAR33L8HtawHTA","Kayla",13,0,0,0,0,4.54
"9338","U9I0WJDbUpJOiAB6mkkGXQ","Erick",5,9,7,0,0,4.6
"9339","-d2daWmftYumOaYpbD5D8Q","Jia",214,19,17,0,7,3.36
"9340","kl9TrFgW48MH4vpHEMauAQ","Neetu",38,3,1,0,3,4.32
"9341","EiK5j0SQ_fmr8XGjtPcNiQ","Rocky",2,0,0,0,0,4
"9342","_-yFnMPrRqMqc07SeIBDDg","Julieanna",151,1,0,0,1,3.86
"9343","3Uqz3c25Ueg91yjxnrA0Sg","Kelvin",385,318,243,94,13,3.88
"9344","NDaVwjXF3-myodcS_yexQg","Greg",15,5,3,2,1,2.93
"9345","lNsZDf3Qmme_AF20Gs8KVg","Tim",493,1241,385,17,31,3.99
"9346","yeTHZujdnV15Q8txCrrKKQ","April",47,9,2,1,3,3.47
"9347","Z2YvAh7XwzyLVun9z9JQZA","Margaret",117,46,85,163,4,3.65
"9348","NAZzgDkNIL_DpHg6xu9APQ","Amy",343,1878,270,5359,24,4.28
"9349","4faAjxsQc0wBmgqp7PJUPQ","Jennifer",80,25,11,14,5,3.62
"9350","ttmE3k_9ElwO7V-lH_h3ug","Roseanne",15,31,23,18,26,4.13
"9351","gtwWHvJbNJcB5_v7mawWrA","Dominick",12,4,0,0,0,3.77
"9352","JZGa9i1bfu1NADHXlJlr0g","Silvia",12,3,3,0,0,2.83
"9353","_zPT9ZmR5-nUfsprzIiRew","Lisa",350,46,6,10,17,4.26
"9354","eCjQpniDmsnw3Hc9qP0ASw","Mary",53,4,3,0,6,3.43
"9355","yJkoNjjOY84SphW8umNMmA","C",27,10,0,3,2,3.19
"9356","4cPPrvC797E6OKUzu0Wjvw","Britnie",177,42,95,275,13,4.14
"9357","URj-FXqRV8UYVjs8EgaQQA","Benjamin",19,1,0,0,1,3.33
"9358","HT97z29oIH7aA8UxlGHeGg","Emily",192,77,44,3,4,3.43
"9359","y3iV1om4K1aw7cD40hx0jQ","Jack",48,2,0,0,3,3.69
"9360","pUKAjAaSMkxiJ1WCIFSsBQ","Emily",63,87,23,13,2,3.16
"9361","nlMfFYsBpgxVMTUhHwX6fQ","Alison",4,0,0,0,0,4
"9362","OW0PZxoGFGSOthAmN_cSUg","Ashley",167,15,6,3,7,4.41
"9363","oGBR461l8FR30W9MIXLuxw","Dede",12,0,0,0,0,4.08
"9364","JRn2ZEQGrUICoARCKJogBA","Jessika",39,4,1,0,5,3.6
"9365","3sqWL6wY4SNlrn3O5jATHQ","Bryan",3,1,0,0,0,4
"9366","b_eWFze07AxbLNP93wiRsw","Ken",5,0,0,0,0,5
"9367","0OhcNToaDdLU0vS7uPkYNQ","Alan",115,1056,287,284,9,4.14
"9368","ylqsuJfz7SN5jG0HIsQ2kQ","Angel",26,2,4,1,0,4.23
"9369","vhdHfTARvp2WGZLx_PQNpg","John",12,6,3,3,0,4.5
"9370","kHmXUEOAsIbguUrPoX6Tkg","Jacki",214,49,25,27,7,3.64
"9371","Ae4uXwFHp-5fGrt6OONaXw","Jessie",746,2384,8348,1352,100,3.6
"9372","oCdh0f8Bf2hC4SBPlJrzSg","Wil",73,58,40,26,3,3.56
"9373","PuCMCx8LvgUWgZhnt2PHJg","Jamie",45,12,2,2,3,3.76
"9374","1XY-xP9CiMANBgxC4lhC8w","A",20,1,0,0,1,4.55
"9375","emvabzPusxhPJTWIN0pSHw","Leigh",236,26,3,1,7,4.21
"9376","6Dh0JSpLmuY8n3GY0kC_Fw","Brian",26,2,1,1,1,4.28
"9377","b2KnQFAlp7u3Eg7usS5wDw","Christine",7,2,0,0,0,4
"9378","j5OsEnHzKuhenSrllS9qPQ","Shea",16,29,3,0,2,4.44
"9379","akiGhDWqq23SDKJcuApTyQ","Nicole",32,125,26,36,0,4.15
"9380","mrEoKZsYtSgMJsIuLr_oTg","Ted",144,1,1,1,3,3.78
"9381","zhtg-TUIEoXMaV3nrm6_UQ","Erika",40,62,14,20,2,3.88
"9382","iQWPdBdZ0YH0EzZ89pFsdw","Peter",24,1,2,0,0,3.88
"9383","ej9YXtoaaF-gbSVyiLTcxw","Ray",108,9,4,4,2,4.08
"9384","wIF0IjYjLIAnSf0PrOWtrg","Rose",78,81,12,3,1,3.72
"9385","2UzMvYQE5i-mRUiNQKXJDA","Sulayne",11,8,4,1,0,4.27
"9386","paB_rX56xZSTYo8_-L1Quw","Wil",57,22,6,1,5,3.65
"9387","T80KgIwjJIJ8ysqCIXiIcg","Jessie",5,3,0,0,0,4.2
"9388","R9hIycHFLVpbKYDm541qOA","Eric",1,0,0,0,0,2
"9389","IpLZ7RevQrFPJWYc9Gxymg","Gordon",97,83,22,27,3,3.78
"9390","MXHe5kBT_xMCu2ZsQmIo2g","Pam",23,54,29,30,1,3.82
"9391","-t71W8uikjucsDNVfYYVww","Alan",8,0,0,0,0,1.5
"9392","soGHuqJLl9bIB8-EljyBpQ","M",30,1,0,0,0,4.09
"9393","hm0tv7Zq98KbwXjYmzmOxA","Brigette",11,0,1,3,0,4.67
"9394","I1p1qSawnJH04LOaHl7W8w","Justin",202,52,18,57,13,3.75
"9395","pt3UNYHVDvVOKcfkMIq0Tw","Francis",35,0,0,0,1,4
"9396","YVNYfpMOuaRvuOIaqXxgpg","erica",6,1,0,0,0,1.17
"9397","svXEPbSzvq2900TVzld_cg","David",44,128,38,42,3,3.59
"9398","PO4h0QTmC139SppS3nefEg","Coletta",2,0,0,0,0,3.5
"9399","ZvGAWLCB4t1sMTP7qd092g","Bill",14,42,16,0,3,3.86
"9400","l10Uqdj-nzv-kovnG74Cdg","Eric",19,0,0,0,0,3.8
"9401","dH8J_vamgWZDYIbumMIgAA","paul",30,5,0,0,3,3.77
"9402","chbCROaKWm2pj5uUT-ruGw","Ashley",28,6,0,0,1,4.32
"9403","MsZutzmEM_6wgCB1TjD09w","Chuck",53,27,5,5,1,4.35
"9404","kMydZVuwPGVVzj85wnONHg","T",20,0,0,0,0,3.05
"9405","QZo8QV1jKxS94a9vSXZGfQ","Jenn",6,5,0,0,0,2.14
"9406","jMWP3D-KdNsXhtiIXvprlw","Amanda",4,12,6,2,0,2.5
"9407","xxbqhvmt8bShSkeqy1cFFg","Melody",2,7,2,3,1,5
"9408","4cpNEv0L1e_HGTImE8WqGg","Jen",7,3,0,0,0,3.86
"9409","zkatjSrWX4cMc8A6pIxzmQ","Paula",41,136,11,3,1,3.17
"9410","h3Cf8VAFZY-ZnZJI_MRg8g","Vanessa",46,3,1,1,5,3.35
"9411","83jaBKXtlLbbSns3ZGTIhQ","Kristen",34,5,3,0,1,3.97
"9412","ZMp-I7Jm9LpnCErn9TbjiQ","Jen",316,335,171,154,16,4.13
"9413","GqLj6Ja8lyTu2XnasqxQsA","Aimee",13,20,1,0,1,4.23
"9414","AroAhy8mFNVtgjFmdYpZNQ","Keith",10,18,1,0,0,1.67
"9415","09jpZrKD_j0SG9WPBDSJQg","Todd",215,117,38,14,9,3.72
"9416","zJt2T50As1GdA80btgkWNw","Dante",65,101,124,90,16,3.99
"9417","E5Fbnoe5f5a74A5auXjiBg","Eric",275,10,1,0,4,3.03
"9418","cAxncTz3j-oWTqByK_VbAA","Maria",3,0,0,0,0,3
"9419","CRxIYdOXBkv2qWZEEwuK7Q","Brux",19,1,0,0,0,3.74
"9420","KL-JE4VkGW02LzeSlW3e6Q","Brandon",191,239,6,13,4,3.61
"9421","PaCipJMIGAhK2c9bQVkeJw","Craig",85,10,1,3,4,3.54
"9422","vlu3tkXF9uMgzyWgHnS0sg","Mark",335,126,21,25,4,3.59
"9423","hiLDnJAUR6o9vAEH_8BmVQ","Robert",59,399,87,85,2,3.38
"9424","C8iDTCBLp5PQe9dYnsDFPw","Loretta",44,1,1,1,1,3.72
"9425","giVDRHuUk85jhDz17581Fw","Patrick",17,0,1,0,1,3.95
"9426","UXpTrzITc0yg08sXftsa-w","Irene",230,120,14,7,13,3.32
"9427","jWb6ypg8lHH3cK_lSWE2ZQ","Kris",11,8,1,1,0,3.91
"9428","dyUwFl7ZvEylbw3doXVL_Q","Chow",174,77,50,8,6,3.32
"9429","0Vc2unHI_Cd0n4xSvjxMMw","patrick",2,0,0,0,0,5
"9430","TQXtrSpsUyvHMriX8hvNWQ","Erin",144,6,1,4,22,3.81
"9431","7_F0_94t_zu9YSAVRUlK2g","Matt",7,3,0,0,0,3.29
"9432","VfAfrBGohcjD_CRCwuKz6Q","Ryan",781,272,46,127,20,3.37
"9433","ZYfVZ3_MmbcHgTnrt40n4g","Grant",85,5,4,0,3,3.15
"9434","XIobeuYbQ0RH_KteIkC4zA","Matt",170,1,5,1,6,3.72
"9435","095KdAyVbP6m5UR3POVkzA","Marlene",5,0,0,0,0,4.2
"9436","ypKZT3cHMUKv15JfKmxnkQ","James",26,17,5,6,1,4.23
"9437","kIpGUhKWzHZHljMbAgnWUA","Chris",63,20,4,1,0,4.1
"9438","6vX_y1I9PBb2UqCw1Ye2zw","Lauren",429,51,36,47,17,3.68
"9439","9wrRmTxl2g4RcPtUwcgb-w","Kat",66,18,18,5,6,3.94
"9440","mg7eRK6wZL4JFIpK-J9O4w","Beth",12,7,0,0,1,4.5
"9441","1x4jgOGTgChLcXasPfe9zw","Lily",98,32,4,4,6,3.53
"9442","h4oOQdnfjpEHbygEJDsFbg","John",501,25681,30377,25064,254,3.62
"9443","TVkU2gHhe05v_lgsE_NccA","Nora",461,1746,115,992,35,3.66
"9444","w0l1jgODa1VZrHiokeZzTA","Tom",35,165,2,94,3,4.86
"9445","6xmBNYK7epiFGmRt0bBxHg","Anna",25,34,4,3,1,3.67
"9446","N044aCKJv3G5WuvwT5AJcA","Keith",398,19440,231,10336,57,3.56
"9447","qHNwBKC-PsIDCFQa61ybjQ","Allen",16,0,0,1,1,4.24
"9448","8XmIIleAnuhOwB7EJjSaGQ","Bianca",246,853,790,725,63,3.69
"9449","6ZFcIwcB9TALdMEoijZOqg","Robin",8,5,7,3,0,3.25
"9450","52xuDVCe8-d216TgVFApcg","Reimun",35,38,2,2,1,4.29
"9451","_zWasrUbxAb_CPB522jWoA","Amy",40,27,6,6,2,3.61
"9452","mkbx55W8B8aPLgDqex7qgg","Momo",666,6565,5538,7746,153,4.38
"9453","aB_6yb89525QLkkZZUxeWA","Ron",58,3,0,0,0,3.51
"9454","K6i3CeTT5NCScDns4BSITA","Doris",109,0,0,0,5,3.21
"9455","5Mujjzv-ZH6HhxT-hWCpVg","Cheryl",336,19,25,11,12,3.87
"9456","wEKU4fGRQx4UTlXz-FtLbg","Lily",18,15,34,1,5,4.35
"9457","pXrnDnTioMArO-wn6OF0Aw","Jess",108,235,124,96,7,3.89
"9458","OQqBdDPBXYXQY0qRL20Dew","Miss",89,10,3,1,4,3.29
"9459","jHxLTjMtqOjcAbIFz8DoYA","Haikang",2,0,0,0,0,5
"9460","uWhC9eof98zPkvsalgaqJw","Madelyn",1893,233,52,180,63,3.47
"9461","nzl2KyGKLtV7j8QEfOhC-w","Victoria",139,124,20,288,12,4.18
"9462","U7R92hSLRQQv7miQdv6Wrw","Paul",60,9,4,1,0,2.74
"9463","aLkzUV7VHBRUSIYKx82uWA","Ray",2,0,0,0,0,3
"9464","vP85Nf2ts5iuCAfsgKSdiw","Leslie",202,621,105,144,41,3.23
"9465","wnlqPcJSvn4zCk1koV2W6g","Suzana",56,19,0,8,1,4.27
"9466","90vLF-PVrXSjugwjD4KFOQ","michelle",28,8,3,5,2,3.66
"9467","U1vl4SQzO3wTAWlYVnSjnw","Justine",224,117,22,37,15,4.07
"9468","v2PkGI7MjkmyRzht2bMWQw","George",253,48,33,7,14,3.65
"9469","7Oe6ikklTjVBbEFw9emLcA","Terri",670,7361,2348,6762,107,4.28
"9470","3QhBDR_KI8jtvOUR0IHWxQ","Roger",9,0,0,0,0,3.56
"9471","B8PRJjwhZpEwyxLAwvGC_w","Ariel",32,13,0,0,0,4.27
"9472","7vsMC2RndD2WertWHA5GJQ","L",43,4,22,6,0,3.36
"9473","S4MGcHCRjOtJZoOCZCWxSQ","Adrienne",20,29,0,4,2,4.5
"9474","Jr59Kg6Q_A-ezcmTguUcBw","Andre",84,3,2,3,8,3.93
"9475","b-0n4RFd__eRt2X2N_y6Ow","Amy",36,10,0,1,2,3.54
"9476","yhiHc_BwoU2kuOFdwwCdAg","Claudia",676,707,246,272,43,3.6
"9477","0PVVN5Cia3_N7bI74VujeQ","Shannon",12,1,0,0,0,3.25
"9478","NyE1Hj_BagcgHc3o-kibKg","Erinn",31,0,0,0,1,3.36
"9479","JzuMLr7tyZWa_bb9ATEYZA","Leah",24,3,1,0,1,3.33
"9480","yNH3Z0MvqpjXq1NbFsDLFg","Amanda",59,3,0,0,0,3.93
"9481","I9ij14zrH2KmmUrm9Vnjhg","Tyler",30,1,1,1,0,3.13
"9482","6-BBOmVlg-jUmTuJ4T1Sdw","Christina",17,1,0,0,0,3.94
"9483","-jZSYZwWSO_EqXbmGLWs1g","Kayla",16,2,1,0,1,3
"9484","09tuh9sOgRZl-mCX-uWfxw","Matt",2,0,0,0,0,5
"9485","5O9mAtq8BHBWWwNdFZkH-Q","Anna",12,11,0,2,0,3
"9486","2XK93zfh9oJ-iCtRM7ljNw","Alexandra",31,6,4,4,0,3.55
